data_ref;cod_prestador;nome_prestador;nome_municipio_principal_prestador;uf_prestador;macro_regional_prestador;micro_regional_prestador;nome_municipio_principal_benef;uf_beneficiario;macro_regional_benef;micro_regional_benef;tipo_consulta;qtde_consultas;valor_consultas
2023_07;48575;IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DORES;PONTE NOVA;MG;LESTE DO SUL;PONTE NOVA;TEIXEIRAS;MG;LESTE DO SUL;VICOSA;URGENCIA;1;50,4
2023_07;48575;IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DORES;PONTE NOVA;MG;LESTE DO SUL;PONTE NOVA;URUCANIA;MG;LESTE DO SUL;PONTE NOVA;URGENCIA;2;100,8
2023_07;48616;HOSPITAL SANTA MARIA ETERNA;SANTA MARIA DO SUACUI;MG;LESTE;SANTA MARIA DO SUACUI;AGUA BOA;MG;LESTE;SANTA MARIA DO SUACUI;URGENCIA;1;50,4
2023_07;48616;HOSPITAL SANTA MARIA ETERNA;SANTA MARIA DO SUACUI;MG;LESTE;SANTA MARIA DO SUACUI;SANTA MARIA DO SUACUI;MG;LESTE;SANTA MARIA DO SUACUI;URGENCIA;11;554,4
2023_07;48628;CASA DE CARIDADE DE ALFENAS NOSSA SENHORA DO PERPETUO SOCORRO;ALFENAS;MG;SUL;ALFENAS;ALFENAS;MG;SUL;ALFENAS;URGENCIA;28;1411,2
2023_07;48628;CASA DE CARIDADE DE ALFENAS NOSSA SENHORA DO PERPETUO SOCORRO;ALFENAS;MG;SUL;ALFENAS;AREADO;MG;SUL;ALFENAS;URGENCIA;1;50,4
2023_07;48628;CASA DE CARIDADE DE ALFENAS NOSSA SENHORA DO PERPETUO SOCORRO;ALFENAS;MG;SUL;ALFENAS;CABO VERDE;MG;SUL;POCOS DE CALDAS;URGENCIA;1;50,4
2023_07;48628;CASA DE CARIDADE DE ALFENAS NOSSA SENHORA DO PERPETUO SOCORRO;ALFENAS;MG;SUL;ALFENAS;MONTE BELO;MG;SUL;ALFENAS;URGENCIA;1;50,4
2023_07;48628;CASA DE CARIDADE DE ALFENAS NOSSA SENHORA DO PERPETUO SOCORRO;ALFENAS;MG;SUL;ALFENAS;POCO FUNDO;MG;SUL;ALFENAS;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;6;302,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;BUENOPOLIS;MG;CENTRO;CORINTO;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;CONTAGEM;MG;CENTRO;CONTAGEM;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;CORINTO;MG;CENTRO;CORINTO;URGENCIA;10;501,6
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;CURVELO;MG;CENTRO;CURVELO;URGENCIA;156;7838,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;ESTIVA;MG;SUL;POUSO ALEGRE;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;FELIXLANDIA;MG;CENTRO;CURVELO;URGENCIA;3;148,8
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;GOUVEIA;MG;NORDESTE;DIAMANTINA;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;INIMUTABA;MG;CENTRO;CURVELO;URGENCIA;10;501,6
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;MORRO DA GARCA;MG;CENTRO;CURVELO;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;PARAOPEBA;MG;CENTRO;SETE LAGOAS;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;POMPEU;MG;CENTRO;ABAETE;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;PORTEIRINHA;MG;NORTE;PORTEIRINHA;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;PRESIDENTE JUSCELINO;MG;CENTRO;CURVELO;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;RIBEIRAO DAS NEVES;MG;CENTRO;RIBEIRAO DAS NEVES;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;SANTO HIPOLITO;MG;CENTRO;CORINTO;URGENCIA;2;98,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;SAO GONCALO DO PARA;MG;OESTE;DIVINOPOLIS;URGENCIA;1;50,4
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;VIRGEM DA LAPA;MG;NORDESTE;ARACUAI;URGENCIA;2;100,8
2023_07;48641;HOSPITAL IMACULADA CONCEICAO;CURVELO;MG;CENTRO;CURVELO;;MG;;;URGENCIA;2;100,8
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;3;151,2
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;CORINTO;MG;CENTRO;CORINTO;URGENCIA;7;352,8
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;CURVELO;MG;CENTRO;CURVELO;URGENCIA;108;5443,2
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;FELIXLANDIA;MG;CENTRO;CURVELO;URGENCIA;2;100,8
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;INIMUTABA;MG;CENTRO;CURVELO;URGENCIA;1;50,4
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;MONJOLOS;MG;CENTRO;CURVELO;URGENCIA;2;100,8
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;PARA DE MINAS;MG;OESTE;PARA DE MINAS;URGENCIA;1;50,4
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;PRESIDENTE JUSCELINO;MG;CENTRO;CURVELO;URGENCIA;1;50,4
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;RIBEIRAO DAS NEVES;MG;CENTRO;RIBEIRAO DAS NEVES;URGENCIA;1;50,4
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;SANTO HIPOLITO;MG;CENTRO;CORINTO;URGENCIA;5;252,0
2023_07;48653;IRMANDADE DE SANTO ANTONIO DO CURVELO;CURVELO;MG;CENTRO;CURVELO;VARZEA DA PALMA;MG;NORTE;PIRAPORA;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;BARBACENA;MG;CENTRO SUL;BARBACENA;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;2;100,8
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CAPELA NOVA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CARANAIBA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CATAS ALTAS DA NORUEGA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;2;100,8
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;3;151,2
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;65;3252,0
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CRISTIANO OTONI;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;ITAVERAVA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;4;201,6
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;JECEABA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;LAMIM;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;2;100,8
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;PIRANGA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;5;252,0
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;SANTANA DOS MONTES;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;2;100,8
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;SAO BRAS DO SUACUI;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;SAO JOAQUIM DE BICAS;MG;CENTRO;BETIM;URGENCIA;1;50,4
2023_07;48654;HOSPITAL E MATERNIDADE SAO JOSE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;;MG;;;URGENCIA;1;50,4
2023_07;48687;HOSPITAL LOURENCO WESTIN;CARLOS CHAGAS;MG;NORDESTE;NANUQUE;ALMENARA;MG;NORDESTE;ALMENARA;URGENCIA;1;50,4
2023_07;48687;HOSPITAL LOURENCO WESTIN;CARLOS CHAGAS;MG;NORDESTE;NANUQUE;CARLOS CHAGAS;MG;NORDESTE;NANUQUE;URGENCIA;36;1814,4
2023_07;48687;HOSPITAL LOURENCO WESTIN;CARLOS CHAGAS;MG;NORDESTE;NANUQUE;GOVERNADOR VALADARES;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;1;50,4
2023_07;48693;FUNDACAO GERALDO CORREA;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;URGENCIA;5;249,6
2023_07;48693;FUNDACAO GERALDO CORREA;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;ITAPECERICA;MG;OESTE;ITAPECERICA;URGENCIA;1;50,4
2023_07;48693;FUNDACAO GERALDO CORREA;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;NOVA SERRANA;MG;OESTE;DIVINOPOLIS;URGENCIA;1;50,4
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;GUIDOVAL;MG;SUDESTE;UBA;URGENCIA;2;100,8
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;GUIRICEMA;MG;SUDESTE;UBA;URGENCIA;1;50,4
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;PIRAUBA;MG;SUDESTE;UBA;URGENCIA;1;50,4
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;SENADOR FIRMINO;MG;SUDESTE;UBA;URGENCIA;1;50,4
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;TEIXEIRAS;MG;LESTE DO SUL;VICOSA;URGENCIA;2;100,8
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;TOCANTINS;MG;SUDESTE;UBA;URGENCIA;2;100,8
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;TOMBOS;MG;SUDESTE;CARANGOLA;URGENCIA;1;50,4
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;UBA;MG;SUDESTE;UBA;URGENCIA;25;1260,0
2023_07;48704;IRMANDADE DE NOSSA SENHORA DA SAUDE;UBA;MG;SUDESTE;UBA;VISCONDE DO RIO BRANCO;MG;SUDESTE;UBA;URGENCIA;4;201,6
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;BONFINOPOLIS DE MINAS;MG;NOROESTE;UNAI;URGENCIA;2;100,8
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;CARMO DO PARANAIBA;MG;NOROESTE;CARMO DO PARANAIBA;URGENCIA;6;302,4
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;COROMANDEL;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;1;50,4
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;GUARDA-MOR;MG;NOROESTE;PARACATU;URGENCIA;3;151,2
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;IBIA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;2;100,8
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;JANAUBA;MG;NORTE;JANAUBA;URGENCIA;1;50,4
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;LAGAMAR;MG;NOROESTE;PATOS DE MINAS;URGENCIA;1;50,4
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;LAGOA FORMOSA;MG;NOROESTE;PATOS DE MINAS;URGENCIA;2;100,8
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;URGENCIA;78;3931,2
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;PRESIDENTE OLEGARIO;MG;NOROESTE;PATOS DE MINAS;URGENCIA;1;50,4
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;RIO PARANAIBA;MG;NOROESTE;CARMO DO PARANAIBA;URGENCIA;2;100,8
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;SANTA ROSA DA SERRA;MG;NOROESTE;CARMO DO PARANAIBA;URGENCIA;1;50,4
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;SAO GONCALO DO ABAETE;MG;NOROESTE;PATOS DE MINAS;URGENCIA;4;201,6
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;SAO GOTARDO;MG;NOROESTE;CARMO DO PARANAIBA;URGENCIA;1;50,4
2023_07;48713;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA SA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;TRES MARIAS;MG;CENTRO;TRES MARIAS;URGENCIA;2;100,8
2023_07;48758;SANTA CASA DE MISERICORDIA DE ITAGUARA;ITAGUARA;MG;OESTE;ITAUNA;CARMOPOLIS DE MINAS;MG;OESTE;OLIVEIRA;URGENCIA;1;50,4
2023_07;48758;SANTA CASA DE MISERICORDIA DE ITAGUARA;ITAGUARA;MG;OESTE;ITAUNA;ITAGUARA;MG;OESTE;ITAUNA;URGENCIA;12;604,8
2023_07;48758;SANTA CASA DE MISERICORDIA DE ITAGUARA;ITAGUARA;MG;OESTE;ITAUNA;PIEDADE DOS GERAIS;MG;CENTRO;BETIM;URGENCIA;2;100,8
2023_07;48758;SANTA CASA DE MISERICORDIA DE ITAGUARA;ITAGUARA;MG;OESTE;ITAUNA;PIRACEMA;MG;OESTE;ITAUNA;URGENCIA;1;50,4
2023_07;48761;SANTA CASA DE MISERICORDIA DE PERDOES;PERDOES;MG;SUL;LAVRAS;LAVRAS;MG;SUL;LAVRAS;URGENCIA;2;100,8
2023_07;48761;SANTA CASA DE MISERICORDIA DE PERDOES;PERDOES;MG;SUL;LAVRAS;PEDRO LEOPOLDO;MG;CENTRO;PEDRO LEOPOLDO;URGENCIA;1;50,4
2023_07;48761;SANTA CASA DE MISERICORDIA DE PERDOES;PERDOES;MG;SUL;LAVRAS;PERDOES;MG;SUL;LAVRAS;URGENCIA;57;2872,8
2023_07;48761;SANTA CASA DE MISERICORDIA DE PERDOES;PERDOES;MG;SUL;LAVRAS;;;;;URGENCIA;1;50,4
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;ARAPUA;MG;NOROESTE;CARMO DO PARANAIBA;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;231;21917,28
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;CAMPOS ALTOS;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;2;189,76
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;CARMO DO CAJURU;MG;OESTE;DIVINOPOLIS;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;CORACAO DE JESUS;MG;NORTE;CORACAO DE JESUS;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;MUNHOZ;MG;SUL;OURO FINO;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;PRATINHA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;TRES CORACOES;MG;SUL;TRES CORACOES;URGENCIA;2;189,76
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;UBERABA;MG;TRIANGULO DO SUL;UBERABA;URGENCIA;1;94,88
2023_07;48778;MELHORAMENTOS DOM BOSCO SOCIEDADE ANONIMA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;;;;;URGENCIA;1;94,88
2023_07;48799;ASSOCIACAO HOSPITALAR BOM JESUS;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;13;655,2
2023_07;48799;ASSOCIACAO HOSPITALAR BOM JESUS;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;4;201,6
2023_07;48799;ASSOCIACAO HOSPITALAR BOM JESUS;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;IBIRITE;MG;CENTRO;BETIM;URGENCIA;1;50,4
2023_07;48799;ASSOCIACAO HOSPITALAR BOM JESUS;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;POUSO ALEGRE;MG;SUL;POUSO ALEGRE;URGENCIA;1;50,4
2023_07;48799;ASSOCIACAO HOSPITALAR BOM JESUS;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;RESENDE COSTA;MG;CENTRO SUL;SAO JOAO DEL REI;URGENCIA;1;50,4
2023_07;48819;FUNDACAO DE SAUDE CRISTO REI;MATIPO;MG;LESTE DO SUL;MANHUACU;MATIPO;MG;LESTE DO SUL;MANHUACU;URGENCIA;4;201,6
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;9;451,2
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;CARMO DA MATA;MG;OESTE;OLIVEIRA;URGENCIA;5;249,6
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;CARMOPOLIS DE MINAS;MG;OESTE;OLIVEIRA;URGENCIA;5;252,0
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;CLAUDIO;MG;OESTE;DIVINOPOLIS;URGENCIA;6;302,4
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;URGENCIA;4;201,6
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;LAVRAS;MG;SUL;LAVRAS;URGENCIA;1;50,4
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;URGENCIA;175;8805,6
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;SANTA RITA DO SAPUCAI;MG;SUL;POUSO ALEGRE;URGENCIA;2;100,8
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;SANTO ANTONIO DO AMPARO;MG;OESTE;OLIVEIRA;URGENCIA;1;50,4
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;SAO FRANCISCO DE PAULA;MG;OESTE;OLIVEIRA;URGENCIA;7;350,4
2023_07;48820;IRMANDADE DA SANTA CASA DE MISERICORDIA DE OLIVEIRA;OLIVEIRA;MG;OESTE;OLIVEIRA;SAO TIAGO;MG;CENTRO SUL;SAO JOAO DEL REI;URGENCIA;5;249,6
2023_07;48844;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;PEDRO LEOPOLDO;MG;CENTRO;PEDRO LEOPOLDO;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;9;453,6
2023_07;48844;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;PEDRO LEOPOLDO;MG;CENTRO;PEDRO LEOPOLDO;CAPIM BRANCO;MG;CENTRO;PEDRO LEOPOLDO;URGENCIA;7;352,8
2023_07;48844;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;PEDRO LEOPOLDO;MG;CENTRO;PEDRO LEOPOLDO;CONFINS;MG;CENTRO;PEDRO LEOPOLDO;URGENCIA;1;50,4
2023_07;48844;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;PEDRO LEOPOLDO;MG;CENTRO;PEDRO LEOPOLDO;CONTAGEM;MG;CENTRO;CONTAGEM;URGENCIA;1;50,4
2023_07;48844;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;PEDRO LEOPOLDO;MG;CENTRO;PEDRO LEOPOLDO;ESMERALDAS;MG;CENTRO;CONTAGEM;URGENCIA;2;100,8
